id	word_id	rel_word_id	relation
32263	4883	54084	synonym
27045	4886	1601	synonym
27042	4886	15008	related
27043	4886	26072	related
27044	4886	29575	related
30832	4887	4102	related
43341	4888	23116	related
43342	4888	26862	related
48311	4889	56679	related
1864	4890	34875	related
42614	4891	1352	synonym
42615	4891	1434	synonym
42613	4891	3370	synonym
42611	4891	13316	related
42612	4891	32121	synonym
418	4895	9478	related
417	4895	14215	related
419	4895	30819	related
25314	4898	2008	related
25315	4898	16199	related
25316	4898	38757	related
99684	4899	1003	related
99685	4899	11850	synonym
41888	4901	4834	related
41889	4901	16297	related
41890	4901	47243	related
46460	4904	6115	related
46462	4904	6898	related
46461	4904	11355	related
40174	4906	26247	synonym
40172	4906	27429	related
40170	4906	46598	related
40171	4906	55305	related
40173	4906	55306	related
35262	4908	199	related
35259	4908	535	related
35261	4908	2564	related
35260	4908	7160	related
35257	4908	11507	related
35256	4908	54495	related
35258	4908	54496	related
35580	4911	2483	related
35579	4911	16402	related
52381	4913	4120	related
10685	4915	21572	related
10686	4915	36722	related
10688	4915	36723	related
10687	4915	51606	related
10689	4915	51607	related
30122	4918	218	synonym
30121	4918	313	synonym
30123	4918	5519	synonym
30125	4918	6822	synonym
30124	4918	17937	synonym
32098	4920	1328	related
32097	4920	2859	related
45601	4922	1925	related
45610	4922	2606	related
45609	4922	4373	related
45608	4922	6217	related
45611	4922	6689	related
45612	4922	7637	related
45604	4922	13072	related
45607	4922	24469	related
45603	4922	30244	related
45605	4922	48788	related
45606	4922	48789	related
45602	4922	56301	related
816	4927	4251	related
52531	4929	701	related
52539	4929	902	related
52530	4929	966	related
52536	4929	1227	related
52529	4929	1238	related
52538	4929	1276	related
52534	4929	3126	related
52527	4929	3987	related
52532	4929	5368	related
52544	4929	5368	synonym
52541	4929	9202	related
52528	4929	13049	related
52540	4929	14439	related
52537	4929	18250	related
52542	4929	26354	related
52533	4929	29401	related
52543	4929	36238	related
51677	4930	6857	related
27825	4931	1291	related
27828	4931	1412	related
27827	4931	17290	related
27826	4931	33243	related
47779	4932	2421	related
47777	4932	2976	related
47781	4932	18953	synonym
47776	4932	29473	related
47778	4932	49326	related
47780	4932	56624	related
12140	4933	3703	related
12141	4933	20248	related
12139	4933	25728	related
12142	4933	28196	related
12143	4933	51912	related
45183	4934	2229	related
45180	4934	5429	related
45179	4934	48587	related
45181	4934	48592	related
45178	4934	56220	related
45182	4934	56221	related
45184	4934	56222	synonym
34088	4935	121	related
34087	4935	5679	related
34086	4935	8232	related
34085	4935	15422	related
37722	4937	3384	related
37721	4937	15312	related
37723	4937	15641	related
39215	4938	7568	related
39214	4938	13796	related
4128	4939	167	related
4129	4939	1030	related
4130	4939	51250	synonym
39294	4942	3629	synonym
39295	4942	12794	synonym
39293	4942	47822	synonym
47875	4943	5292	related
27556	4945	28071	related
38482	4952	2165	related
38481	4952	8224	related
38483	4952	11969	related
38480	4952	55086	related
3669	4954	224	synonym
3668	4954	2272	related
3667	4954	8197	related
377	4958	30494	related
47557	4963	9665	synonym
45748	4964	3324	synonym
45749	4964	4168	synonym
45739	4964	5323	related
45745	4964	5323	synonym
45747	4964	20887	synonym
45743	4964	24436	related
45746	4964	32359	synonym
45740	4964	48834	related
45741	4964	48835	related
45742	4964	56327	related
45744	4964	56328	related
3690	4966	196	related
3689	4966	506	related
49308	4968	7739	related
49312	4968	7739	synonym
49310	4968	56867	related
49311	4968	56868	related
49309	4968	56869	related
52871	4969	3964	related
52870	4969	8726	related
52869	4969	19625	related
52872	4969	25636	related
33480	4971	4384	related
33477	4971	7928	related
33475	4971	15319	related
33478	4971	20340	related
33479	4971	23019	related
33481	4971	23784	related
33476	4971	43344	related
33482	4971	54250	related
487	4975	27481	related
34723	4979	1761	related
34814	4979	2228	related
34864	4979	2556	related
34853	4979	2608	related
34829	4979	2623	related
34808	4979	2661	related
34865	4979	2984	related
34758	4979	2998	related
34813	4979	3106	related
34854	4979	3442	related
34715	4979	3556	related
34860	4979	3746	related
34749	4979	3894	related
34849	4979	4208	related
34736	4979	4273	related
34809	4979	4459	related
34834	4979	4578	related
34759	4979	4947	related
34838	4979	4959	related
34855	4979	5212	related
34797	4979	5217	related
34825	4979	5724	related
34739	4979	6004	related
34873	4979	6071	related
34850	4979	6084	related
34837	4979	6145	related
34777	4979	6190	related
34816	4979	6285	related
34719	4979	6347	related
34866	4979	6449	related
34756	4979	6453	related
34831	4979	7632	related
34833	4979	8166	related
34743	4979	9138	related
34815	4979	9399	related
34726	4979	9591	related
34810	4979	9634	related
34852	4979	9890	related
34836	4979	10122	related
34840	4979	10127	related
34861	4979	10507	related
34871	4979	10519	related
34862	4979	10556	related
34822	4979	10615	related
34856	4979	10827	related
34791	4979	10870	related
34848	4979	11594	related
34762	4979	11615	related
34766	4979	11695	related
34851	4979	12035	related
34832	4979	12285	related
34863	4979	12740	related
34830	4979	13458	related
34839	4979	13563	related
34812	4979	13842	related
34828	4979	14225	related
34709	4979	14355	related
34787	4979	14412	related
34858	4979	16141	related
34724	4979	16693	related
34804	4979	16907	related
34841	4979	17018	related
34818	4979	17385	related
34717	4979	17873	related
34788	4979	18004	related
34782	4979	18162	related
34746	4979	18510	related
34765	4979	18685	related
34845	4979	19159	related
34716	4979	19220	related
34868	4979	19382	related
34757	4979	19962	related
34779	4979	20357	related
34826	4979	22045	related
34794	4979	22644	related
34811	4979	23185	related
34846	4979	23387	related
34729	4979	23580	related
34857	4979	23945	related
34821	4979	24318	related
34752	4979	24853	related
34784	4979	25054	related
34768	4979	25297	related
34824	4979	25824	related
34767	4979	26215	related
34711	4979	27181	related
34725	4979	27681	related
34747	4979	27897	related
34771	4979	28499	related
34847	4979	29138	related
34877	4979	29293	related
34880	4979	30022	synonym
34835	4979	30289	related
34734	4979	31748	related
34778	4979	31878	related
34874	4979	33110	related
34819	4979	37503	related
34842	4979	38749	related
34823	4979	41899	related
34773	4979	41900	related
34735	4979	42629	related
34780	4979	43224	related
34708	4979	44034	related
34783	4979	44077	related
34859	4979	45466	related
34827	4979	45961	related
34751	4979	45962	related
34753	4979	46218	related
34790	4979	46219	related
34870	4979	46220	related
34754	4979	46221	related
34712	4979	47729	related
34713	4979	47730	related
34761	4979	49168	related
34869	4979	50280	related
34817	4979	51329	related
34820	4979	51330	related
34843	4979	51331	related
34844	4979	51332	related
34730	4979	54046	related
34707	4979	54389	related
34714	4979	54390	related
34718	4979	54391	related
34720	4979	54392	related
34721	4979	54393	related
34722	4979	54394	related
34727	4979	54395	related
34728	4979	54396	related
34731	4979	54397	related
34732	4979	54398	related
34733	4979	54399	related
34737	4979	54400	related
34738	4979	54401	related
34740	4979	54402	related
34742	4979	54403	related
34744	4979	54404	related
34748	4979	54405	related
34750	4979	54406	related
34755	4979	54407	related
34760	4979	54408	related
34763	4979	54409	related
34764	4979	54410	related
34769	4979	54411	related
34770	4979	54412	related
34772	4979	54413	related
34774	4979	54414	related
34775	4979	54415	related
34776	4979	54416	related
34781	4979	54417	related
34785	4979	54418	related
34786	4979	54419	related
34789	4979	54420	related
34792	4979	54421	related
34793	4979	54422	related
34795	4979	54423	related
34796	4979	54424	related
34798	4979	54425	related
34800	4979	54426	related
34801	4979	54427	related
34802	4979	54428	related
34805	4979	54429	related
34806	4979	54430	related
34872	4979	54431	related
34875	4979	54432	related
34876	4979	54433	related
34878	4979	54434	related
34879	4979	54435	related
26499	4985	2038	related
26474	4985	3370	related
26442	4985	4518	related
26490	4985	4774	related
26480	4985	4940	related
26491	4985	4973	related
26447	4985	5498	related
26445	4985	5591	related
26457	4985	5697	related
26452	4985	6222	related
26455	4985	7657	related
26436	4985	7744	related
26449	4985	7853	related
26489	4985	9186	related
26451	4985	9328	related
26513	4985	9393	related
26456	4985	10396	related
26437	4985	11530	related
26481	4985	12707	related
26509	4985	12961	related
26428	4985	13077	related
26450	4985	13088	related
26459	4985	13155	related
26454	4985	13864	related
26448	4985	14331	related
26467	4985	15541	related
26430	4985	16541	related
26468	4985	18781	related
26453	4985	19429	related
26444	4985	20131	related
26438	4985	20180	related
26435	4985	20513	related
26507	4985	21281	related
26440	4985	21402	related
26446	4985	22181	related
26510	4985	22281	related
26433	4985	22323	related
26431	4985	24824	related
26466	4985	26014	related
26434	4985	27525	related
26460	4985	28270	related
26512	4985	28935	related
26464	4985	38046	related
26432	4985	41759	related
26439	4985	47493	related
26458	4985	48780	related
26429	4985	52687	related
26441	4985	52688	related
26443	4985	52689	related
26473	4985	52690	related
26486	4985	52691	related
26492	4985	52692	related
26497	4985	52693	related
26502	4985	52694	related
26508	4985	52695	related
26511	4985	52696	related
14419	4987	153	related
14418	4987	52318	related
14420	4987	52319	synonym
14421	4987	52320	synonym
27943	4989	20565	related
3919	4990	2486	related
3922	4990	19933	related
3920	4990	33065	related
3921	4990	51220	related
39164	4992	2915	related
39166	4992	17877	related
39167	4992	55161	related
98685	4993	153	related
98686	4993	2006	related
30666	4996	41198	related
37439	5000	3942	synonym
37440	5000	9364	synonym
31583	5001	2417	related
31584	5001	11098	related
34187	5005	575	related
34188	5005	1762	related
34190	5005	6696	related
34189	5005	22957	related
53053	5008	28639	related
53055	5008	34896	related
53054	5008	57696	related
53056	5008	57697	related
53057	5008	57698	synonym
32363	5009	453	related
32365	5009	10367	related
32364	5009	20885	related
48035	5013	99	related
48080	5013	166	synonym
48050	5013	372	related
48073	5013	561	related
48074	5013	571	related
48072	5013	1033	related
48010	5013	1090	related
48033	5013	1383	related
48018	5013	1478	related
47999	5013	1582	related
48071	5013	1770	related
48021	5013	2323	related
48075	5013	2442	related
48064	5013	2672	related
48007	5013	2770	related
48000	5013	2933	related
48077	5013	3035	related
48068	5013	3130	related
47985	5013	3197	related
48076	5013	3320	related
47992	5013	3433	related
48034	5013	3744	related
48070	5013	4301	related
47989	5013	4436	related
48006	5013	4688	related
47986	5013	5328	related
48020	5013	6011	related
47994	5013	6643	related
47993	5013	7115	related
48054	5013	7172	related
48066	5013	7387	related
48052	5013	7573	related
48062	5013	8024	related
48023	5013	9060	related
48044	5013	9092	related
48042	5013	9589	related
48051	5013	9625	related
48040	5013	9892	related
47984	5013	9907	related
48012	5013	10167	related
47990	5013	10997	related
47987	5013	11278	related
47995	5013	11803	related
48030	5013	11869	related
48004	5013	12089	related
48056	5013	12411	related
48048	5013	12624	related
48017	5013	12831	related
48081	5013	13110	synonym
48003	5013	13996	related
48016	5013	14874	related
48032	5013	15139	related
48019	5013	15225	related
48057	5013	15565	related
48053	5013	16075	related
48026	5013	17611	related
48015	5013	18289	related
48002	5013	19255	related
48063	5013	19527	related
48009	5013	20060	related
48011	5013	20453	related
48005	5013	21951	related
48037	5013	22092	related
47998	5013	22937	related
47991	5013	23998	related
48024	5013	25827	related
48060	5013	27473	related
48067	5013	27609	related
48055	5013	27699	related
48045	5013	28211	related
48014	5013	30367	related
48082	5013	30872	synonym
48031	5013	31609	related
48029	5013	33573	related
48046	5013	36211	related
48047	5013	36212	related
48041	5013	41938	related
48043	5013	44106	related
47997	5013	45495	related
48001	5013	49413	related
48078	5013	49501	related
47988	5013	49694	related
48008	5013	51339	related
48036	5013	52276	related
48013	5013	55144	related
47996	5013	55146	related
48025	5013	55147	related
48027	5013	55148	related
48028	5013	55149	related
48039	5013	55150	related
48049	5013	55151	related
48061	5013	55152	related
48065	5013	55153	related
48069	5013	55154	related
48079	5013	55155	related
48585	5017	4859	related
48584	5017	7266	related
48586	5017	11254	related
49695	5018	49956	related
49696	5018	49957	related
396	5020	50478	related
31875	5022	3496	related
31874	5022	8382	related
31873	5022	9221	related
31872	5022	14031	related
31876	5022	32186	related
25666	5027	946	synonym
25663	5027	5056	synonym
25667	5027	6173	synonym
25664	5027	8671	synonym
25668	5027	15014	synonym
25661	5027	15089	synonym
25662	5027	42586	synonym
25665	5027	46949	synonym
10962	5028	3660	related
10961	5028	6341	related
10963	5028	31081	related
10964	5028	51669	related
30669	5029	1002	related
30670	5029	1733	related
12292	5030	3751	related
12293	5030	5871	related
12294	5030	11025	related
42200	5035	8549	related
42201	5035	20713	related
32521	5036	1652	related
32517	5036	4170	related
32532	5036	4178	related
32519	5036	10584	related
32525	5036	13070	related
32526	5036	13303	related
32520	5036	15990	related
32522	5036	19141	related
32524	5036	28150	related
32527	5036	49485	related
32518	5036	54120	related
32523	5036	54121	related
32528	5036	54122	related
32529	5036	54123	related
32530	5036	54124	related
32531	5036	54125	related
49197	5037	4175	related
49198	5037	49715	related
29805	5039	3386	related
29806	5039	4717	related
29809	5039	7567	synonym
29808	5039	9206	synonym
29807	5039	24236	synonym
29810	5039	53623	synonym
46247	5040	6611	related
46246	5040	30536	related
3974	5042	21343	related
34683	5045	4203	related
34682	5045	12390	related
34291	5046	6855	related
34292	5046	54363	related
2940	5047	3011	related
2939	5047	7786	related
99693	5051	1691	synonym
51475	5053	8818	related
51476	5053	9213	related
51478	5053	16372	related
51477	5053	57372	related
25866	5055	32328	synonym
34484	5056	3828	synonym
34483	5056	5027	synonym
28573	5057	1012	related
12090	5058	16954	related
